transaction_id,user_id,city,transaction_date,amount,payment_app,transaction_type,device_type,is_fraud
TXN102586,USER7037,Bangalore,2024-01-16 05:07:23,3226.73,PhonePe,Bill Payment,iOS,0
TXN102587,USER4266,Delhi,2024-09-24 01:25:49,3696.38,BHIM,Bill Payment,Android,0
TXN102588,USER7820,Mumbai,2024-07-11 11:53:20,6667.33,PhonePe,Bill Payment,Web,0
TXN102589,USER5091,Ahmedabad,2024-08-02 07:59:10,3046.83,PhonePe,P2P,Web,0
TXN102590,USER4037,Mumbai,2024-11-09 14:24:03,2841.41,Paytm,P2P,Web,0
TXN102591,USER2634,Ahmedabad,2024-02-07 10:39:09,7966.73,Paytm,P2P,iOS,0
TXN102592,USER6145,Delhi,2024-05-15 11:32:01,1724.38,Paytm,Bill Payment,Android,0
TXN102593,USER3779,Chennai,2024-05-19 02:58:27,1196.13,Paytm,P2M,Android,0
TXN102594,USER5177,Bangalore,2024-02-13 11:17:21,1108.27,Paytm,P2M,iOS,0
TXN102595,USER5885,Delhi,2024-03-23 03:59:53,663.48,Amazon Pay,Bill Payment,Android,0
TXN102596,USER2496,Chennai,2024-09-10 10:02:06,1044.71,Amazon Pay,P2M,Android,0
TXN102597,USER2995,Kolkata,2024-04-04 22:23:56,1177.97,BHIM,Recharge,Web,0
TXN102598,USER6334,Jaipur,2024-05-10 17:18:14,779.62,Google Pay,P2M,Web,0
TXN102599,USER9486,Lucknow,2024-04-29 13:46:47,4260.58,Google Pay,Bill Payment,Android,0
TXN102600,USER7115,Delhi,2024-05-22 15:22:12,1985.86,BHIM,Bill Payment,Android,0
TXN102601,USER9070,Lucknow,2024-10-23 10:48:41,254.83,Paytm,Recharge,Web,0
TXN102602,USER4607,Pune,2024-03-18 16:54:00,2250.67,Amazon Pay,Bill Payment,Android,0
TXN102603,USER7042,Delhi,2024-09-19 16:35:20,942.27,BHIM,Recharge,Android,0
TXN102604,USER4412,Delhi,2024-09-15 17:26:38,2875.47,Paytm,P2P,iOS,0
TXN102605,USER9499,Hyderabad,2024-09-18 05:52:39,211.19,Amazon Pay,Recharge,Web,0
TXN102606,USER3371,Chennai,2024-08-16 06:10:05,428.37,PhonePe,P2P,iOS,0
TXN102607,USER1726,Pune,2024-08-24 20:10:57,6591.19,BHIM,Bill Payment,Web,0
TXN102608,USER5543,Jaipur,2024-11-30 04:15:29,807.77,PhonePe,P2M,Web,0
TXN102609,USER6153,Mumbai,2024-02-08 09:32:50,2005.16,PhonePe,P2M,Web,0
TXN102610,USER8532,Pune,2024-07-17 09:50:16,2838.24,Google Pay,Bill Payment,Android,0
TXN102611,USER3481,Jaipur,2024-10-11 23:37:58,50.58,Google Pay,P2M,iOS,0
TXN102612,USER4651,Delhi,2024-07-10 21:01:07,524.16,BHIM,Bill Payment,Android,0
TXN102613,USER7220,Kolkata,2024-08-10 20:14:30,169.35,BHIM,P2P,Web,0
TXN102614,USER1648,Chennai,2024-06-04 16:31:26,65.29,Google Pay,Bill Payment,Web,0
TXN102615,USER6942,Mumbai,2024-01-10 00:44:53,3898.06,Amazon Pay,P2P,iOS,0
TXN102616,USER6058,Chennai,2024-08-07 01:22:22,1554.34,BHIM,P2P,Web,0
TXN102617,USER8020,Kolkata,2024-03-11 20:31:23,755.15,Google Pay,P2P,iOS,0
TXN102618,USER5878,Pune,2024-10-18 20:30:44,1719.64,Amazon Pay,Recharge,iOS,0
TXN102619,USER8393,Hyderabad,2024-11-03 19:11:22,1024.66,PhonePe,Bill Payment,Android,0
TXN102620,USER9988,Mumbai,2024-11-04 06:52:06,6893.95,Paytm,Recharge,Android,0
TXN102621,USER1682,Lucknow,2024-05-17 11:09:28,1583.85,Google Pay,Recharge,Web,0
TXN102622,USER9352,Delhi,2024-03-18 20:33:25,14631.82,BHIM,Bill Payment,Android,0
TXN102623,USER8530,Lucknow,2024-05-22 05:24:51,4235.21,Amazon Pay,Bill Payment,Web,0
TXN102624,USER5281,Pune,2024-06-22 08:19:05,829.74,Amazon Pay,P2P,iOS,0
TXN102625,USER2718,Hyderabad,2024-01-02 11:08:49,3859.56,Amazon Pay,P2M,iOS,0
TXN102626,USER3882,Bangalore,2024-03-11 09:00:19,3218.79,BHIM,Recharge,iOS,0
TXN102627,USER4065,Mumbai,2024-08-15 14:04:06,36.08,BHIM,P2M,iOS,0
TXN102628,USER5800,Bangalore,2024-07-28 09:29:29,820.98,Amazon Pay,P2P,iOS,0
TXN102629,USER3551,Kolkata,2024-01-15 07:22:23,2342.17,Google Pay,Recharge,Android,0
TXN102630,USER8699,Pune,2024-03-10 11:14:15,3056.63,Google Pay,Recharge,Android,0
TXN102631,USER7834,Lucknow,2024-09-02 05:02:59,2073.14,Amazon Pay,P2P,Web,0
TXN102632,USER9215,Hyderabad,2024-08-03 02:38:16,259.1,Google Pay,P2P,Web,0
TXN102633,USER8179,Jaipur,2024-05-08 12:38:09,1897.63,BHIM,P2M,Web,0
TXN102634,USER6315,Delhi,2024-09-18 20:50:33,6122.78,PhonePe,Recharge,Web,0
TXN102635,USER7387,Bangalore,2024-09-26 15:31:59,1867.5,Paytm,Bill Payment,Android,0
TXN102636,USER9830,Delhi,2024-04-26 05:42:31,762.19,PhonePe,Recharge,iOS,0
TXN102637,USER9296,Lucknow,2024-05-26 08:01:32,4076.88,Google Pay,Recharge,Android,0
TXN102638,USER9490,Bangalore,2024-12-14 21:37:45,7.87,BHIM,P2M,Android,0
TXN102639,USER4854,Pune,2024-02-16 14:14:44,3304.51,BHIM,P2M,iOS,0
TXN102640,USER5304,Jaipur,2024-09-04 09:06:46,74.94,Paytm,Recharge,Android,0
TXN102641,USER5857,Kolkata,2024-02-21 20:20:29,1368.47,PhonePe,P2M,Android,0
TXN102642,USER7212,Lucknow,2024-06-11 11:13:50,560.04,Paytm,Bill Payment,Android,0
TXN102643,USER9700,Jaipur,2024-10-18 07:42:18,2270.84,BHIM,Recharge,Android,0
TXN102644,USER3197,Ahmedabad,2024-11-23 21:58:38,697.19,PhonePe,Bill Payment,Android,0
TXN102645,USER9707,Chennai,2024-03-15 16:49:18,595.89,Google Pay,Recharge,Android,0
TXN102646,USER9302,Mumbai,2024-12-25 20:06:32,5989.67,Paytm,Bill Payment,Web,0
TXN102647,USER5364,Chennai,2024-06-03 12:15:04,866.01,PhonePe,Bill Payment,iOS,0
TXN102648,USER6268,Kolkata,2024-12-20 14:12:43,546.21,PhonePe,P2P,Android,0
TXN102649,USER7229,Lucknow,2024-08-03 01:49:26,775.36,Paytm,Recharge,Android,0
TXN102650,USER8025,Kolkata,2024-03-27 09:25:52,640.56,Amazon Pay,P2M,iOS,0
TXN102651,USER9102,Kolkata,2024-02-15 20:10:52,1226.37,BHIM,P2M,Web,0
TXN102652,USER4936,Chennai,2024-06-12 19:27:23,1083.84,BHIM,Recharge,Android,0
TXN102653,USER3025,Jaipur,2024-09-03 10:35:35,4320.13,Amazon Pay,Recharge,iOS,0
TXN102654,USER9572,Chennai,2024-10-20 12:23:08,3615.59,BHIM,P2P,iOS,0
TXN102655,USER8351,Kolkata,2024-07-09 09:41:29,211.1,Google Pay,Bill Payment,iOS,0
TXN102656,USER1472,Pune,2024-09-08 03:48:10,581.09,Amazon Pay,Recharge,iOS,0
TXN102657,USER2196,Jaipur,2024-03-19 05:49:03,384.74,Amazon Pay,Bill Payment,Web,0
TXN102658,USER5318,Bangalore,2024-03-21 01:29:45,1217.33,BHIM,Recharge,Web,0
TXN102659,USER1827,Ahmedabad,2024-08-23 16:41:02,13158.96,Google Pay,P2M,Android,0
TXN102660,USER7056,Lucknow,2024-10-27 18:52:43,878.06,PhonePe,P2M,iOS,0
TXN102661,USER6840,Pune,2024-11-02 06:43:14,42.78,Amazon Pay,Recharge,Android,0
TXN102662,USER8144,Mumbai,2024-08-06 01:12:32,9719.76,BHIM,Bill Payment,Web,0
TXN102663,USER5065,Lucknow,2024-01-14 11:26:45,740.88,BHIM,Recharge,Web,0
TXN102664,USER3087,Hyderabad,2024-03-29 14:29:45,442.18,Amazon Pay,Bill Payment,Android,0
TXN102665,USER9724,Ahmedabad,2024-10-07 22:51:17,121.19,BHIM,Recharge,Android,0
TXN102666,USER5797,Mumbai,2024-08-23 00:43:16,1691.4,Paytm,Bill Payment,Android,0
TXN102667,USER6267,Hyderabad,2024-10-09 04:47:25,1604.39,BHIM,Bill Payment,Android,0
TXN102668,USER4526,Bangalore,2024-05-29 12:19:21,848.01,Google Pay,P2P,iOS,0
TXN102669,USER3657,Chennai,2024-05-11 16:14:25,438.33,PhonePe,P2M,iOS,0
TXN102670,USER8323,Jaipur,2024-09-26 21:05:37,1051.35,Google Pay,P2P,iOS,0
TXN102671,USER8264,Chennai,2024-02-24 18:36:49,2377.56,BHIM,P2M,iOS,0
TXN102672,USER2987,Pune,2024-07-22 21:33:13,2798.84,Google Pay,P2M,Web,0
TXN102673,USER7739,Chennai,2024-06-28 06:11:29,7294.35,Paytm,P2M,Web,0
TXN102674,USER2310,Lucknow,2024-04-15 08:08:32,219.35,Amazon Pay,P2M,Android,0
TXN102675,USER7099,Chennai,2024-06-29 03:36:52,1289.58,Paytm,P2M,Android,0
TXN102676,USER2139,Pune,2024-01-25 04:48:55,5293.99,Paytm,Bill Payment,iOS,0
TXN102677,USER7075,Delhi,2024-07-29 16:26:24,734.78,BHIM,Recharge,iOS,1
TXN102678,USER2191,Hyderabad,2024-12-02 12:39:48,11.22,BHIM,P2P,Web,0
TXN102679,USER1304,Bangalore,2024-07-14 02:14:03,3903.79,Amazon Pay,Recharge,iOS,0
TXN102680,USER4936,Delhi,2024-07-19 07:11:49,3654.21,Google Pay,Bill Payment,Android,0
TXN102681,USER7506,Ahmedabad,2024-08-24 08:00:42,571.88,PhonePe,Recharge,Web,0
TXN102682,USER9783,Delhi,2024-05-24 22:15:45,107.19,Paytm,P2M,Web,0
TXN102683,USER3410,Bangalore,2024-11-20 02:30:39,233.87,BHIM,Recharge,Android,0
TXN102684,USER4956,Delhi,2024-08-01 00:39:25,728.42,Google Pay,Bill Payment,Web,1
TXN102685,USER4675,Jaipur,2024-04-17 04:48:56,198.95,Paytm,Bill Payment,Web,0
TXN102686,USER4247,Mumbai,2024-11-15 14:35:09,2052.05,Paytm,Recharge,Web,0
TXN102687,USER6475,Pune,2024-01-14 13:26:42,403.97,Amazon Pay,P2P,Web,0
TXN102688,USER6931,Bangalore,2024-01-11 22:47:05,2236.57,BHIM,P2P,Android,1
TXN102689,USER8899,Chennai,2024-12-15 21:27:03,935.1,PhonePe,Bill Payment,Android,1
TXN102690,USER5355,Pune,2024-03-03 19:50:42,349.62,Amazon Pay,Recharge,Web,0
TXN102691,USER7050,Ahmedabad,2024-03-10 01:14:34,713.9,Google Pay,Recharge,iOS,0
TXN102692,USER8087,Mumbai,2024-06-28 20:23:18,1449.47,BHIM,Recharge,Android,0
TXN102693,USER7356,Bangalore,2024-06-07 00:33:55,1690.07,Amazon Pay,Bill Payment,Android,0
TXN102694,USER7618,Bangalore,2024-02-05 02:18:23,3120.46,Paytm,P2M,Web,0
TXN102695,USER1164,Mumbai,2024-10-29 21:02:31,5496.34,BHIM,P2M,Android,0
TXN102696,USER8846,Bangalore,2024-08-02 17:39:05,3092.56,PhonePe,P2P,iOS,0
TXN102697,USER8149,Pune,2024-11-25 21:34:21,210.86,Paytm,P2M,iOS,0
TXN102698,USER7189,Pune,2024-01-18 22:00:44,379.07,Paytm,P2M,Web,0
TXN102699,USER8583,Mumbai,2024-05-24 18:39:33,1111.79,Paytm,Bill Payment,Web,0
TXN102700,USER5670,Lucknow,2024-10-22 19:38:59,62.09,Paytm,Recharge,Web,0
TXN102701,USER3366,Lucknow,2024-05-07 00:06:06,4253.04,Google Pay,P2P,Web,0
TXN102702,USER7606,Kolkata,2024-03-22 09:06:20,1046.24,Google Pay,Bill Payment,iOS,0
TXN102703,USER5042,Delhi,2024-03-10 02:04:45,2838.7,Amazon Pay,P2M,Web,0
TXN102704,USER1449,Ahmedabad,2024-02-01 19:05:48,1757.07,BHIM,Recharge,Web,1
TXN102705,USER9026,Delhi,2024-09-16 04:28:07,42.13,Amazon Pay,Recharge,Web,0
TXN102706,USER9339,Hyderabad,2024-05-23 02:51:46,1285.52,BHIM,Recharge,Web,0
TXN102707,USER9107,Kolkata,2024-10-07 08:19:34,5522.08,Paytm,P2M,iOS,0
TXN102708,USER1398,Jaipur,2024-05-07 17:46:09,3880.05,BHIM,P2M,Android,0
TXN102709,USER2707,Pune,2024-09-16 18:07:08,1274.68,PhonePe,Bill Payment,iOS,0
TXN102710,USER3568,Jaipur,2024-06-09 04:20:48,6376.43,Google Pay,Recharge,Web,0
TXN102711,USER2825,Pune,2024-12-06 02:43:35,114.49,Amazon Pay,P2P,iOS,0
TXN102712,USER5918,Chennai,2024-05-16 23:39:00,701.42,PhonePe,Recharge,Android,0
TXN102713,USER7659,Chennai,2024-09-19 06:41:29,2354.54,PhonePe,Recharge,Android,0
TXN102714,USER3788,Hyderabad,2024-09-25 10:07:56,1080.7,Paytm,P2M,Web,0
TXN102715,USER7731,Kolkata,2024-11-03 03:02:45,516.29,Paytm,P2P,iOS,0
TXN102716,USER7347,Bangalore,2024-05-28 01:43:38,454.19,Amazon Pay,Bill Payment,Web,0
TXN102717,USER2210,Delhi,2024-08-16 14:31:11,1674.4,Paytm,P2M,Android,0
TXN102718,USER5349,Pune,2024-12-23 16:31:18,765.78,Amazon Pay,Recharge,Web,0
TXN102719,USER1989,Kolkata,2024-02-18 15:35:41,42.5,Paytm,Bill Payment,iOS,0
TXN102720,USER4345,Jaipur,2024-02-04 01:46:00,1667.41,Google Pay,P2M,Web,0
TXN102721,USER1518,Ahmedabad,2024-09-25 21:47:41,953.81,Paytm,Bill Payment,Android,0
TXN102722,USER5185,Kolkata,2024-02-11 11:45:48,196.18,Google Pay,Bill Payment,Web,0
TXN102723,USER9011,Bangalore,2024-10-14 19:28:32,605.69,PhonePe,P2P,iOS,0
TXN102724,USER9083,Kolkata,2024-04-12 22:34:16,813.16,Google Pay,Recharge,iOS,0
TXN102725,USER6735,Delhi,2024-04-26 01:50:13,10033.14,Google Pay,P2M,iOS,0
TXN102726,USER4746,Jaipur,2024-02-22 13:37:37,3727.55,Paytm,Recharge,Android,0
TXN102727,USER6769,Hyderabad,2024-11-03 17:02:20,1430.81,BHIM,P2P,Android,0
TXN102728,USER3394,Lucknow,2024-11-20 23:52:04,295.18,PhonePe,Recharge,iOS,0
TXN102729,USER3234,Lucknow,2024-07-10 13:59:48,1206.67,Paytm,Bill Payment,Web,0
TXN102730,USER7359,Kolkata,2024-06-25 06:24:48,199.61,PhonePe,P2M,Web,0
TXN102731,USER8614,Mumbai,2024-01-25 05:34:59,3684.49,Paytm,Bill Payment,iOS,0
TXN102732,USER9389,Pune,2024-11-20 05:52:28,3295.34,BHIM,P2M,Web,0
TXN102733,USER7006,Pune,2024-03-12 15:51:54,226.69,Paytm,P2P,Web,0
TXN102734,USER1923,Hyderabad,2024-09-15 16:46:00,2980.84,Amazon Pay,Recharge,Web,0
TXN102735,USER3954,Pune,2024-05-04 00:51:26,6438.38,PhonePe,P2P,iOS,0
TXN102736,USER8407,Hyderabad,2024-09-19 06:55:35,6846.99,Amazon Pay,P2M,Web,1
TXN102737,USER8197,Bangalore,2024-01-22 21:22:35,2124.4,Paytm,Bill Payment,Android,0
TXN102738,USER5996,Ahmedabad,2024-07-11 10:37:13,1504.46,PhonePe,Recharge,Android,0
TXN102739,USER2505,Kolkata,2024-08-31 13:31:48,3136.35,Google Pay,Bill Payment,Web,0
TXN102740,USER4477,Ahmedabad,2024-03-02 02:36:09,3762.64,PhonePe,P2M,Android,0
TXN102741,USER4839,Mumbai,2024-04-16 14:50:20,383.64,Amazon Pay,Bill Payment,Android,0
TXN102742,USER1551,Delhi,2024-12-03 16:10:28,7318.06,Google Pay,P2P,iOS,0
TXN102743,USER3555,Chennai,2024-03-06 21:45:03,945.58,BHIM,Recharge,iOS,0
TXN102744,USER5721,Delhi,2024-06-07 01:45:04,827.03,Amazon Pay,P2P,Web,0
TXN102745,USER8694,Pune,2024-02-06 19:57:14,100.11,BHIM,P2M,iOS,0
TXN102746,USER4083,Hyderabad,2024-03-07 00:43:09,1629.36,PhonePe,Recharge,Android,0
TXN102747,USER8711,Mumbai,2024-02-08 17:35:27,3143.22,Paytm,P2M,iOS,0
TXN102748,USER4999,Ahmedabad,2024-02-12 10:02:56,8177.69,Amazon Pay,Recharge,iOS,0
TXN102749,USER9564,Lucknow,2024-11-14 20:25:11,800.41,Amazon Pay,Bill Payment,Web,0
TXN102750,USER7966,Lucknow,2024-11-26 20:02:03,1149.23,BHIM,Bill Payment,iOS,0
TXN102751,USER1677,Mumbai,2024-10-04 00:26:01,477.57,Paytm,Bill Payment,iOS,0
TXN102752,USER4656,Hyderabad,2024-04-24 23:54:26,64.61,PhonePe,P2M,iOS,0
TXN102753,USER1209,Kolkata,2024-12-03 10:12:14,1082.29,PhonePe,P2P,Web,0
TXN102754,USER3824,Delhi,2024-08-14 01:19:18,4164.16,PhonePe,P2P,iOS,0
TXN102755,USER1753,Delhi,2024-12-25 06:03:52,2224.08,BHIM,Recharge,Web,0
TXN102756,USER4344,Hyderabad,2024-04-28 11:04:17,450.08,Paytm,Bill Payment,Web,0
TXN102757,USER7098,Hyderabad,2024-06-09 00:36:04,1894.27,Amazon Pay,Recharge,Android,0
TXN102758,USER3021,Kolkata,2024-09-18 15:18:10,294.82,Paytm,P2P,iOS,0
TXN102759,USER6969,Bangalore,2024-07-15 22:57:13,4604.2,Paytm,Bill Payment,Web,0
TXN102760,USER1863,Chennai,2024-10-03 15:07:39,58.82,Google Pay,P2M,iOS,0
TXN102761,USER9129,Jaipur,2024-11-02 06:25:18,3762.03,PhonePe,P2M,iOS,0
TXN102762,USER6106,Chennai,2024-12-06 11:44:00,6165.01,Amazon Pay,P2M,iOS,0
TXN102763,USER9291,Jaipur,2024-02-08 04:31:25,3430.26,Paytm,Recharge,Web,1
TXN102764,USER7956,Hyderabad,2024-11-25 15:06:31,2796.17,Paytm,P2P,Web,0
TXN102765,USER6933,Pune,2024-05-02 17:08:03,858.48,PhonePe,Bill Payment,Android,0
TXN102766,USER7333,Mumbai,2024-08-12 03:05:54,813.52,Paytm,P2P,Android,0
TXN102767,USER5925,Kolkata,2024-12-28 07:18:12,463.62,Google Pay,Bill Payment,Android,0
TXN102768,USER7723,Bangalore,2024-07-03 04:41:45,528.41,Amazon Pay,Recharge,Web,0
TXN102769,USER2002,Chennai,2024-05-02 09:02:53,72.51,PhonePe,P2M,iOS,0
TXN102770,USER8017,Bangalore,2024-05-19 23:12:17,2979.32,Google Pay,P2M,Android,0
TXN102771,USER6250,Delhi,2024-03-09 06:28:09,6317.78,Amazon Pay,Recharge,iOS,0
TXN102772,USER6960,Pune,2024-06-08 16:57:20,1100.99,BHIM,P2M,Web,0
TXN102773,USER9949,Chennai,2024-10-09 22:06:06,1465.56,PhonePe,P2P,Android,0
TXN102774,USER8409,Pune,2024-01-10 22:45:09,1031.8,Google Pay,Bill Payment,Android,0
TXN102775,USER2293,Pune,2024-10-28 13:40:12,1893.76,Google Pay,Bill Payment,iOS,0
TXN102776,USER7276,Jaipur,2024-08-31 20:25:09,899.75,PhonePe,P2P,Web,0
TXN102777,USER6438,Pune,2024-02-17 09:14:01,405.61,Paytm,Bill Payment,iOS,0
TXN102778,USER3614,Chennai,2024-02-24 20:13:52,223.6,Google Pay,Bill Payment,Web,0
TXN102779,USER4797,Delhi,2024-04-24 06:20:20,150.92,BHIM,P2P,Web,0
TXN102780,USER3076,Bangalore,2024-12-08 14:32:22,1427.77,Paytm,P2M,Android,0
TXN102781,USER8494,Chennai,2024-07-03 06:26:56,109.61,Paytm,P2P,iOS,0
TXN102782,USER9707,Kolkata,2024-11-23 21:05:40,352.56,PhonePe,P2M,Android,0
TXN102783,USER8914,Chennai,2024-05-15 04:10:15,3145.26,Paytm,P2M,Web,0
TXN102784,USER5852,Pune,2024-12-25 18:30:40,25.35,Amazon Pay,Bill Payment,Web,0
TXN102785,USER4646,Mumbai,2024-11-02 13:15:28,1918.84,Amazon Pay,Bill Payment,iOS,0
TXN102786,USER7658,Bangalore,2024-11-02 00:46:42,3960.19,Paytm,Bill Payment,Android,0
TXN102787,USER9313,Ahmedabad,2024-06-23 19:54:01,214.22,Paytm,Recharge,Web,0
TXN102788,USER3749,Kolkata,2024-03-19 11:55:49,435.91,PhonePe,Bill Payment,iOS,0
TXN102789,USER3064,Jaipur,2024-11-11 19:45:52,594.13,Amazon Pay,P2M,Android,0
TXN102790,USER6003,Chennai,2024-04-24 19:56:19,778.92,PhonePe,Recharge,iOS,0
TXN102791,USER9330,Chennai,2024-11-11 10:53:55,2955.15,Google Pay,Bill Payment,Web,0
TXN102792,USER6648,Pune,2024-11-17 04:15:03,79.88,PhonePe,Recharge,Web,1
TXN102793,USER2549,Chennai,2024-12-01 22:24:24,286.35,Paytm,P2M,Android,0
TXN102794,USER7967,Bangalore,2024-01-06 21:39:12,220.76,PhonePe,Recharge,iOS,0
TXN102795,USER1064,Lucknow,2024-11-16 19:30:46,939.21,PhonePe,P2P,Android,0
TXN102796,USER1800,Lucknow,2024-10-04 01:41:49,1695.34,Amazon Pay,Recharge,Android,1
TXN102797,USER7582,Hyderabad,2024-08-04 08:38:35,2003.31,PhonePe,P2M,Web,0
TXN102798,USER5470,Chennai,2024-04-02 21:27:39,141.93,Amazon Pay,Recharge,Web,0
TXN102799,USER6441,Pune,2024-10-31 21:27:35,1687.13,Paytm,P2P,Web,0
TXN102800,USER2416,Ahmedabad,2024-04-04 17:33:39,83.49,Amazon Pay,Recharge,Android,0
TXN102801,USER4597,Kolkata,2024-06-09 00:35:18,1839.95,Amazon Pay,P2M,Android,0
TXN102802,USER3774,Kolkata,2024-02-20 14:45:21,9184.01,Google Pay,Bill Payment,iOS,0
TXN102803,USER9053,Chennai,2024-06-15 06:19:47,1822.03,Google Pay,Recharge,iOS,0
TXN102804,USER7301,Delhi,2024-09-02 12:24:13,23.0,PhonePe,Bill Payment,Android,0
TXN102805,USER9825,Lucknow,2024-04-26 20:13:19,1269.01,Amazon Pay,Recharge,Web,0
TXN102806,USER8385,Ahmedabad,2024-01-15 11:27:12,1370.84,PhonePe,Recharge,Android,0
TXN102807,USER4927,Jaipur,2024-05-31 08:37:46,1780.78,Google Pay,Bill Payment,Android,0
TXN102808,USER8141,Kolkata,2024-12-19 09:09:19,6373.33,BHIM,P2M,Web,0
TXN102809,USER4449,Hyderabad,2024-05-15 21:38:49,4237.16,Amazon Pay,P2P,Web,0
TXN102810,USER5221,Kolkata,2024-12-22 08:58:42,1019.64,BHIM,Recharge,iOS,0
TXN102811,USER9273,Ahmedabad,2024-01-25 02:29:27,6970.22,Google Pay,P2P,iOS,0
TXN102812,USER2878,Ahmedabad,2024-08-11 00:26:47,3122.0,PhonePe,Bill Payment,Android,0
TXN102813,USER5735,Bangalore,2024-12-08 19:13:21,2126.29,Google Pay,P2M,iOS,0
TXN102814,USER3144,Lucknow,2024-02-21 19:23:26,4280.87,Amazon Pay,P2P,Android,0
TXN102815,USER4462,Bangalore,2024-04-24 18:18:03,3553.79,PhonePe,Bill Payment,Android,0
TXN102816,USER9417,Lucknow,2024-01-19 08:32:30,7244.7,PhonePe,P2M,Android,0
TXN102817,USER2234,Delhi,2024-06-09 23:11:54,138.85,PhonePe,P2M,Web,0
TXN102818,USER1954,Lucknow,2024-08-07 20:34:44,132.78,Paytm,Bill Payment,Android,0
TXN102819,USER5234,Ahmedabad,2024-04-06 03:42:48,792.59,Paytm,P2P,Web,0
TXN102820,USER9883,Chennai,2024-01-02 03:23:17,2971.23,BHIM,P2P,iOS,0
TXN102821,USER3951,Pune,2024-08-05 20:15:25,1130.2,BHIM,P2M,Android,0
TXN102822,USER2150,Delhi,2024-09-21 18:41:11,1375.85,PhonePe,Recharge,Web,0
TXN102823,USER3912,Kolkata,2024-04-14 21:42:22,3676.31,BHIM,Bill Payment,iOS,0
TXN102824,USER9098,Lucknow,2024-12-06 05:14:43,670.39,Amazon Pay,Bill Payment,iOS,0
TXN102825,USER7110,Jaipur,2024-07-08 03:05:23,2508.34,Google Pay,Recharge,iOS,0
TXN102826,USER2871,Mumbai,2024-02-08 08:34:41,1707.39,Amazon Pay,Recharge,Android,0
TXN102827,USER8429,Hyderabad,2024-08-03 13:35:51,460.41,Paytm,P2P,Android,0
TXN102828,USER1539,Bangalore,2024-12-21 22:18:23,604.4,Amazon Pay,Bill Payment,Android,0
TXN102829,USER6546,Jaipur,2024-10-31 07:22:00,2678.14,Google Pay,Bill Payment,iOS,0
TXN102830,USER6311,Lucknow,2024-07-07 05:41:31,1833.2,Amazon Pay,Bill Payment,Android,0
TXN102831,USER3829,Kolkata,2024-10-16 07:27:12,1501.8,Paytm,P2M,Android,0
TXN102832,USER9945,Chennai,2024-02-05 15:36:50,89.08,BHIM,P2P,iOS,0
TXN102833,USER3086,Hyderabad,2024-03-09 21:05:55,2128.0,BHIM,Bill Payment,iOS,0
TXN102834,USER2149,Jaipur,2024-03-03 02:50:23,238.04,PhonePe,Recharge,iOS,0
TXN102835,USER9849,Lucknow,2024-05-04 13:36:28,1139.81,Amazon Pay,Recharge,Android,0
TXN102836,USER7364,Mumbai,2024-11-10 04:03:49,3570.27,Paytm,P2P,Web,0
TXN102837,USER8648,Delhi,2024-08-02 12:47:53,3914.81,Amazon Pay,Recharge,Android,0
TXN102838,USER2649,Chennai,2024-01-21 20:07:16,1652.36,BHIM,P2P,Android,0
TXN102839,USER8054,Jaipur,2024-08-19 12:26:15,400.56,Amazon Pay,P2P,Web,0
TXN102840,USER7209,Pune,2024-10-05 21:50:04,527.85,Amazon Pay,P2P,iOS,0
TXN102841,USER8387,Bangalore,2024-09-13 06:55:42,12762.42,BHIM,P2P,Web,0
TXN102842,USER4603,Lucknow,2024-02-05 17:18:06,1261.91,Google Pay,P2P,Android,0
TXN102843,USER8345,Jaipur,2024-04-05 06:03:38,324.27,PhonePe,P2P,Android,0
TXN102844,USER7286,Bangalore,2024-03-02 02:37:37,4098.03,Paytm,Bill Payment,Web,1
TXN102845,USER4716,Hyderabad,2024-05-02 10:29:50,3008.28,Paytm,Recharge,Web,0
TXN102846,USER4269,Delhi,2024-10-08 17:18:45,857.57,Amazon Pay,P2M,Android,0
TXN102847,USER4403,Lucknow,2024-07-30 17:05:26,2444.97,BHIM,P2P,Web,0
TXN102848,USER7940,Bangalore,2024-04-04 22:58:25,2264.92,Paytm,Recharge,iOS,0
TXN102849,USER4194,Jaipur,2024-05-22 01:19:49,635.14,Paytm,P2P,Android,0
TXN102850,USER6350,Ahmedabad,2024-01-22 06:56:17,496.28,Amazon Pay,P2M,iOS,0
TXN102851,USER3959,Mumbai,2024-11-18 13:28:23,1689.57,Google Pay,Recharge,Android,0
TXN102852,USER4097,Mumbai,2024-09-09 02:27:13,3263.33,Paytm,P2P,Web,0
TXN102853,USER1737,Hyderabad,2024-09-02 12:57:27,154.13,BHIM,Bill Payment,iOS,1
TXN102854,USER1339,Pune,2024-06-01 15:13:56,3444.42,Google Pay,P2P,Web,0
TXN102855,USER1426,Pune,2024-07-22 11:41:35,2202.74,Amazon Pay,P2M,Android,0
TXN102856,USER8695,Jaipur,2024-12-15 20:10:18,6272.24,PhonePe,Bill Payment,iOS,0
TXN102857,USER3482,Delhi,2024-10-06 02:10:37,630.61,Paytm,Recharge,Web,0
TXN102858,USER8142,Chennai,2024-05-18 06:30:12,148.16,Amazon Pay,P2M,iOS,0
TXN102859,USER5021,Kolkata,2024-11-12 19:39:26,1249.18,Google Pay,Recharge,Android,0
TXN102860,USER7755,Ahmedabad,2024-06-20 16:01:33,783.89,Paytm,P2M,Android,0
